ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254081,1st innings,0,119,4/0,0,0,1,0.1,4,0,0,False,,308967,Jos Buttler,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1151278,Yashasvi Jaiswal,4,24.0
ipl20,100002,1254081,1st innings,0,118,4/0,0,0,2,0.2,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1151278,Yashasvi Jaiswal,0,12.0
ipl20,100003,1254081,1st innings,0,117,4/0,0,0,3,0.3,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1151278,Yashasvi Jaiswal,0,8.0
ipl20,100004,1254081,1st innings,0,116,4/0,0,0,4,0.4,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1151278,Yashasvi Jaiswal,0,6.0
ipl20,100005,1254081,1st innings,0,115,4/0,0,0,5,0.5,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1151278,Yashasvi Jaiswal,0,4.8
ipl20,100006,1254081,1st innings,0,114,5/0,0,0,6,0.6,1,0,0,False,,308967,Jos Buttler,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1151278,Yashasvi Jaiswal,1,5.0
ipl20,100101,1254081,1st innings,0,113,5/0,0,0,7,1.1,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1151278,Yashasvi Jaiswal,0,4.28
ipl20,100102,1254081,1st innings,0,112,5/0,0,0,8,1.2,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1151278,Yashasvi Jaiswal,0,3.75
ipl20,100103,1254081,1st innings,0,111,9/0,0,0,9,1.3,4,0,0,False,,308967,Jos Buttler,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1151278,Yashasvi Jaiswal,4,6.0
ipl20,100104,1254081,1st innings,0,110,10/0,0,0,10,1.4,1,0,0,False,,308967,Jos Buttler,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1151278,Yashasvi Jaiswal,1,6.0
ipl20,100105,1254081,1st innings,0,109,11/0,0,0,11,1.5,1,0,0,False,,1151278,Yashasvi Jaiswal,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,308967,Jos Buttler,1,6.0
ipl20,100106,1254081,1st innings,0,108,11/0,0,0,12,1.6,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,625383,Jasprit Bumrah,Mumbai Indians,,,1151278,Yashasvi Jaiswal,0,5.5
ipl20,100201,1254081,1st innings,0,107,11/0,0,0,13,2.1,0,0,0,False,,1151278,Yashasvi Jaiswal,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,308967,Jos Buttler,0,5.07
ipl20,100202,1254081,1st innings,0,106,12/0,0,0,14,2.2,1,0,0,False,,1151278,Yashasvi Jaiswal,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,308967,Jos Buttler,1,5.14
ipl20,100203,1254081,1st innings,0,105,13/0,0,0,15,2.3,1,0,0,False,,308967,Jos Buttler,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,1151278,Yashasvi Jaiswal,1,5.2
ipl20,100204,1254081,1st innings,0,104,17/0,0,0,16,2.4,4,0,0,False,,1151278,Yashasvi Jaiswal,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,308967,Jos Buttler,4,6.37
ipl20,100205,1254081,1st innings,0,103,17/0,0,0,17,2.5,0,0,0,False,,1151278,Yashasvi Jaiswal,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,308967,Jos Buttler,0,6.0
ipl20,100206,1254081,1st innings,0,102,19/0,0,0,18,2.6,2,0,0,False,,1151278,Yashasvi Jaiswal,Rajasthan Royals,277912,Trent Boult,Mumbai Indians,,,308967,Jos Buttler,2,6.33
