date,matchid,innings,target,fallofwickets,ball,over,scorevalue,validball,extras,extratype,batsmanname,batsmanscorevalue,bowlername,nonstrikername,totalruns,dismissal,dismissedtype,dismissedplayer,battingteam,bowlingteam
2020-10-07,1216501,2nd innings,168,0,11,1.5,4,0,0,Nan,F du Plessis,4,Shivam Mavi,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,12,1.6,4,0,0,Nan,F du Plessis,4,Shivam Mavi,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,13,2.1,0,0,0,Nan,SR Watson,0,PJ Cummins,F du Plessis,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,14,2.2,0,0,0,Nan,SR Watson,0,PJ Cummins,F du Plessis,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,15,2.3,1,0,1,Nan,SR Watson,1,PJ Cummins,F du Plessis,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,16,2.4,2,0,0,Nan,F du Plessis,2,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,17,2.5,4,0,0,Nan,F du Plessis,4,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,18,2.6,0,0,0,Nan,F du Plessis,0,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,19,3.1,0,0,0,Nan,SR Watson,0,Shivam Mavi,F du Plessis,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,20,3.2,4,0,0,Nan,SR Watson,4,Shivam Mavi,F du Plessis,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,21,3.3,1,0,0,Nan,SR Watson,1,Shivam Mavi,F du Plessis,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,1,22,3.4,0,0,0,Nan,F du Plessis,0,Shivam Mavi,SR Watson,0,True,caught,F du Plessis,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,23,3.5,1,0,0,Nan,AT Rayudu,1,Shivam Mavi,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,24,3.6,1,0,0,Nan,SR Watson,1,Shivam Mavi,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,25,4.1,0,0,0,Nan,SR Watson,0,PJ Cummins,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,26,4.2,1,0,0,Nan,SR Watson,1,PJ Cummins,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,26,4.2,1,1,1,Nan,AT Rayudu,1,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,27,4.3,4,0,0,Nan,AT Rayudu,4,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,28,4.4,1,0,0,Nan,AT Rayudu,1,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,29,4.5,1,0,0,Nan,SR Watson,1,PJ Cummins,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,30,4.6,1,0,0,Nan,AT Rayudu,1,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,31,5.1,1,0,0,Nan,AT Rayudu,1,Shivam Mavi,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,32,5.2,4,0,0,Nan,SR Watson,4,Shivam Mavi,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,33,5.3,6,0,0,Nan,SR Watson,6,Shivam Mavi,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,34,5.4,0,0,0,Nan,SR Watson,0,Shivam Mavi,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,35,5.5,1,0,0,Nan,SR Watson,1,Shivam Mavi,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,36,5.6,1,0,0,Nan,AT Rayudu,1,Shivam Mavi,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,37,6.1,1,0,0,Nan,AT Rayudu,1,Varun Chakravarthy,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,38,6.2,0,0,0,Nan,SR Watson,0,Varun Chakravarthy,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,39,6.3,1,0,0,Nan,SR Watson,1,Varun Chakravarthy,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,40,6.4,1,0,0,Nan,AT Rayudu,1,Varun Chakravarthy,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,41,6.5,1,0,0,Nan,SR Watson,1,Varun Chakravarthy,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,42,6.6,4,0,0,Nan,AT Rayudu,4,Varun Chakravarthy,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,43,7.1,1,0,0,Nan,SR Watson,1,Kamlesh Nagarkoti,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,44,7.2,0,0,0,Nan,AT Rayudu,0,Kamlesh Nagarkoti,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,45,7.3,4,0,0,Nan,AT Rayudu,4,Kamlesh Nagarkoti,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,46,7.4,0,0,0,Nan,AT Rayudu,0,Kamlesh Nagarkoti,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,47,7.5,1,0,0,Nan,AT Rayudu,1,Kamlesh Nagarkoti,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,48,7.6,1,0,0,Nan,SR Watson,1,Kamlesh Nagarkoti,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,49,8.1,4,0,0,Nan,SR Watson,4,Varun Chakravarthy,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,50,8.2,1,0,0,Nan,SR Watson,1,Varun Chakravarthy,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,51,8.3,1,0,0,Nan,AT Rayudu,1,Varun Chakravarthy,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,52,8.4,1,0,0,Nan,SR Watson,1,Varun Chakravarthy,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,53,8.5,1,0,0,Nan,AT Rayudu,1,Varun Chakravarthy,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,54,8.6,1,0,0,Nan,SR Watson,1,Varun Chakravarthy,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,55,9.1,1,0,0,Nan,SR Watson,1,Kamlesh Nagarkoti,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,56,9.2,1,0,0,Nan,AT Rayudu,1,Kamlesh Nagarkoti,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,57,9.3,4,0,0,Nan,SR Watson,4,Kamlesh Nagarkoti,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,58,9.4,1,0,0,Nan,SR Watson,1,Kamlesh Nagarkoti,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,59,9.5,1,0,0,Nan,AT Rayudu,1,Kamlesh Nagarkoti,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,60,9.6,4,0,0,Nan,SR Watson,4,Kamlesh Nagarkoti,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,61,10.1,0,0,0,Nan,AT Rayudu,0,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,62,10.2,0,0,0,Nan,AT Rayudu,0,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,63,10.3,1,0,0,Nan,AT Rayudu,1,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,64,10.4,1,0,0,Nan,SR Watson,1,PJ Cummins,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,65,10.5,1,0,0,Nan,AT Rayudu,1,PJ Cummins,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,65,10.5,1,1,1,Nan,SR Watson,1,PJ Cummins,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,66,10.6,0,0,0,Nan,SR Watson,0,PJ Cummins,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,67,11.1,0,0,0,Nan,AT Rayudu,0,SP Narine,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,68,11.2,2,0,0,Nan,AT Rayudu,2,SP Narine,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,69,11.3,0,0,0,Nan,AT Rayudu,0,SP Narine,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,70,11.4,1,0,0,Nan,AT Rayudu,1,SP Narine,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,71,11.5,1,0,0,Nan,SR Watson,1,SP Narine,AT Rayudu,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,72,11.6,1,0,0,Nan,AT Rayudu,1,SP Narine,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,2,73,12.1,0,0,0,Nan,AT Rayudu,0,Kamlesh Nagarkoti,SR Watson,0,True,caught,AT Rayudu,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,74,12.2,0,0,0,Nan,MS Dhoni,0,Kamlesh Nagarkoti,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,75,12.3,1,0,0,Nan,MS Dhoni,1,Kamlesh Nagarkoti,SR Watson,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,76,12.4,0,0,0,Nan,SR Watson,0,Kamlesh Nagarkoti,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,77,12.5,0,0,0,Nan,SR Watson,0,Kamlesh Nagarkoti,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,78,12.6,1,0,0,Nan,SR Watson,1,Kamlesh Nagarkoti,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,3,79,13.1,0,0,0,Nan,SR Watson,0,SP Narine,MS Dhoni,0,True,leg before wicket,SR Watson,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,80,13.2,0,0,0,Nan,SM Curran,0,SP Narine,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,81,13.3,2,0,0,Nan,SM Curran,2,SP Narine,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,82,13.4,1,0,0,Nan,SM Curran,1,SP Narine,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,83,13.5,0,0,0,Nan,MS Dhoni,0,SP Narine,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,84,13.6,0,0,0,Nan,MS Dhoni,0,SP Narine,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,85,14.1,0,0,0,Nan,SM Curran,0,Varun Chakravarthy,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,86,14.2,1,0,0,Nan,SM Curran,1,Varun Chakravarthy,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,87,14.3,0,0,0,Nan,MS Dhoni,0,Varun Chakravarthy,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,88,14.4,2,0,0,Nan,MS Dhoni,2,Varun Chakravarthy,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,89,14.5,2,0,0,Nan,MS Dhoni,2,Varun Chakravarthy,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,90,14.6,1,0,0,Nan,MS Dhoni,1,Varun Chakravarthy,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,91,15.1,1,0,1,Nan,MS Dhoni,1,SP Narine,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,92,15.2,1,0,0,Nan,SM Curran,1,SP Narine,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,93,15.3,1,0,0,Nan,MS Dhoni,1,SP Narine,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,94,15.4,6,0,0,Nan,SM Curran,6,SP Narine,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,95,15.5,4,0,0,Nan,SM Curran,4,SP Narine,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,96,15.6,1,0,0,Nan,SM Curran,1,SP Narine,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,97,16.1,1,0,0,Nan,SM Curran,1,Varun Chakravarthy,MS Dhoni,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,98,16.2,4,0,0,Nan,MS Dhoni,4,Varun Chakravarthy,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,4,99,16.3,0,0,0,Nan,MS Dhoni,0,Varun Chakravarthy,SM Curran,0,True,bowled,MS Dhoni,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,100,16.4,0,0,0,Nan,KM Jadhav,0,Varun Chakravarthy,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,101,16.5,0,0,0,Nan,KM Jadhav,0,Varun Chakravarthy,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,102,16.6,0,0,0,Nan,KM Jadhav,0,Varun Chakravarthy,SM Curran,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,5,103,17.1,0,0,0,Nan,SM Curran,0,AD Russell,KM Jadhav,0,True,caught,SM Curran,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,104,17.2,1,0,0,Nan,RA Jadeja,1,AD Russell,KM Jadhav,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,105,17.3,0,0,0,Nan,KM Jadhav,0,AD Russell,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,106,17.4,0,0,0,Nan,KM Jadhav,0,AD Russell,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,107,17.5,1,0,0,Nan,KM Jadhav,1,AD Russell,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,108,17.6,1,0,0,Nan,RA Jadeja,1,AD Russell,KM Jadhav,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,109,18.1,1,0,0,Nan,RA Jadeja,1,SP Narine,KM Jadhav,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,110,18.2,4,0,0,Nan,KM Jadhav,4,SP Narine,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,111,18.3,0,0,0,Nan,KM Jadhav,0,SP Narine,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,112,18.4,1,0,0,Nan,KM Jadhav,1,SP Narine,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,113,18.5,4,0,0,Nan,RA Jadeja,4,SP Narine,KM Jadhav,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,114,18.6,0,0,0,Nan,RA Jadeja,0,SP Narine,KM Jadhav,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,115,19.1,0,0,0,Nan,KM Jadhav,0,AD Russell,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,116,19.2,0,0,0,Nan,KM Jadhav,0,AD Russell,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,117,19.3,1,0,0,Nan,KM Jadhav,1,AD Russell,RA Jadeja,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,118,19.4,6,0,0,Nan,RA Jadeja,6,AD Russell,KM Jadhav,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,119,19.5,4,0,0,Nan,RA Jadeja,4,AD Russell,KM Jadhav,0,False,,,Chennai Super Kings,Kolkata Knight Riders
2020-10-07,1216501,2nd innings,168,0,120,19.6,4,0,0,Nan,RA Jadeja,4,AD Russell,KM Jadhav,0,False,,,Chennai Super Kings,Kolkata Knight Riders
