ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254108,1st innings,0,119,0/0,0,0,1,0.1,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,277912,Trent Boult,Mumbai Indians,,,1119026,Devdutt Padikkal,0,0.0
ipl20,100002,1254108,1st innings,0,118,6/0,0,0,2,0.2,6,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,277912,Trent Boult,Mumbai Indians,,,1119026,Devdutt Padikkal,6,18.0
ipl20,100003,1254108,1st innings,0,117,6/0,0,0,3,0.3,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,277912,Trent Boult,Mumbai Indians,,,1119026,Devdutt Padikkal,0,12.0
ipl20,100004,1254108,1st innings,0,116,6/0,0,0,4,0.4,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,277912,Trent Boult,Mumbai Indians,,,1119026,Devdutt Padikkal,0,9.0
ipl20,100005,1254108,1st innings,0,115,6/0,0,0,5,0.5,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,277912,Trent Boult,Mumbai Indians,,,1119026,Devdutt Padikkal,0,7.2
ipl20,100006,1254108,1st innings,0,115,7/0,0,0,5,0.5,1,1,1,False,,253802,Virat Kohli,Royal Challengers Bangalore,277912,Trent Boult,Mumbai Indians,,,1119026,Devdutt Padikkal,1,8.4
ipl20,100007,1254108,1st innings,0,114,7/0,0,0,6,0.6,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,277912,Trent Boult,Mumbai Indians,,,1119026,Devdutt Padikkal,0,7.0
ipl20,100101,1254108,1st innings,0,113,7/0,0,0,7,1.1,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,625383,Jasprit Bumrah,Mumbai Indians,,,253802,Virat Kohli,0,6.0
ipl20,100102,1254108,1st innings,0,112,7/0,0,0,8,1.2,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,625383,Jasprit Bumrah,Mumbai Indians,,,253802,Virat Kohli,0,5.25
ipl20,100103,1254108,1st innings,0,111,7/0,0,0,9,1.3,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,625383,Jasprit Bumrah,Mumbai Indians,,,253802,Virat Kohli,0,4.66
