ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1216511,1st innings,0,119,4/0,0,0,1,0.1,4,0,0,False,,379143,Quinton de Kock,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,34102,Rohit Sharma,4,24.0
ipl20,100002,1216511,1st innings,0,119,5/0,0,0,1,0.1,1,1,1,False,,379143,Quinton de Kock,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,34102,Rohit Sharma,1,30.0
ipl20,100003,1216511,1st innings,0,118,5/0,0,0,2,0.2,0,0,0,False,,379143,Quinton de Kock,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,34102,Rohit Sharma,0,15.0
ipl20,100004,1216511,1st innings,0,117,6/0,0,0,3,0.3,1,0,0,False,,379143,Quinton de Kock,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,34102,Rohit Sharma,1,12.0
ipl20,100005,1216511,1st innings,0,116,6/0,0,0,4,0.4,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,379143,Quinton de Kock,0,9.0
ipl20,100006,1216511,1st innings,0,115,6/0,0,0,5,0.5,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,379143,Quinton de Kock,0,7.2
ipl20,100007,1216511,1st innings,0,114,10/0,0,0,6,0.6,4,0,0,False,,34102,Rohit Sharma,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,379143,Quinton de Kock,4,10.0
ipl20,100101,1216511,1st innings,0,113,11/0,0,0,7,1.1,1,0,0,False,,379143,Quinton de Kock,Mumbai Indians,344580,Shreyas Gopal,Rajasthan Royals,,,34102,Rohit Sharma,1,9.42
ipl20,100102,1216511,1st innings,0,112,11/0,0,0,8,1.2,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,344580,Shreyas Gopal,Rajasthan Royals,,,379143,Quinton de Kock,0,8.25
ipl20,100103,1216511,1st innings,0,111,12/0,0,0,9,1.3,1,0,0,False,,34102,Rohit Sharma,Mumbai Indians,344580,Shreyas Gopal,Rajasthan Royals,,,379143,Quinton de Kock,1,8.0
ipl20,100104,1216511,1st innings,0,110,12/0,0,0,10,1.4,0,0,0,False,,379143,Quinton de Kock,Mumbai Indians,344580,Shreyas Gopal,Rajasthan Royals,,,34102,Rohit Sharma,0,7.2
ipl20,100105,1216511,1st innings,0,109,13/0,0,0,11,1.5,1,0,0,False,,379143,Quinton de Kock,Mumbai Indians,344580,Shreyas Gopal,Rajasthan Royals,,,34102,Rohit Sharma,1,7.09
ipl20,100106,1216511,1st innings,0,108,14/0,0,0,12,1.6,1,0,0,False,,34102,Rohit Sharma,Mumbai Indians,344580,Shreyas Gopal,Rajasthan Royals,,,379143,Quinton de Kock,1,7.0
ipl20,100201,1216511,1st innings,0,107,14/0,0,0,13,2.1,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,379143,Quinton de Kock,0,6.46
ipl20,100202,1216511,1st innings,0,106,20/0,0,0,14,2.2,6,0,0,False,,34102,Rohit Sharma,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,379143,Quinton de Kock,6,8.57
ipl20,100203,1216511,1st innings,0,105,24/0,0,0,15,2.3,4,0,0,False,,34102,Rohit Sharma,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,379143,Quinton de Kock,4,9.6
ipl20,100204,1216511,1st innings,0,104,25/0,0,0,16,2.4,1,0,0,False,,34102,Rohit Sharma,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,379143,Quinton de Kock,1,9.37
ipl20,100205,1216511,1st innings,0,103,29/0,0,0,17,2.5,4,0,0,False,,379143,Quinton de Kock,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,34102,Rohit Sharma,4,10.23
ipl20,100206,1216511,1st innings,0,102,29/0,0,0,18,2.6,0,0,0,False,,379143,Quinton de Kock,Mumbai Indians,591650,Ankit Rajpoot,Rajasthan Royals,,,34102,Rohit Sharma,0,9.66
ipl20,100301,1216511,1st innings,0,101,30/0,0,0,19,3.1,1,0,0,False,,34102,Rohit Sharma,Mumbai Indians,669855,Jofra Archer,Rajasthan Royals,,,379143,Quinton de Kock,1,9.47
ipl20,100302,1216511,1st innings,0,100,30/0,0,0,20,3.2,0,0,0,False,,379143,Quinton de Kock,Mumbai Indians,669855,Jofra Archer,Rajasthan Royals,,,34102,Rohit Sharma,0,9.0
ipl20,100303,1216511,1st innings,0,99,34/0,0,0,21,3.3,4,0,0,False,,379143,Quinton de Kock,Mumbai Indians,669855,Jofra Archer,Rajasthan Royals,,,34102,Rohit Sharma,4,9.71
ipl20,100304,1216511,1st innings,0,98,40/0,0,0,22,3.4,6,0,0,False,,379143,Quinton de Kock,Mumbai Indians,669855,Jofra Archer,Rajasthan Royals,,,34102,Rohit Sharma,6,10.9
ipl20,100305,1216511,1st innings,0,97,40/0,0,0,23,3.5,0,0,0,False,,379143,Quinton de Kock,Mumbai Indians,669855,Jofra Archer,Rajasthan Royals,,,34102,Rohit Sharma,0,10.43
ipl20,100306,1216511,1st innings,0,96,41/0,0,0,24,3.6,1,0,0,False,,379143,Quinton de Kock,Mumbai Indians,669855,Jofra Archer,Rajasthan Royals,,,34102,Rohit Sharma,1,10.25
ipl20,100401,1216511,1st innings,0,95,42/0,0,0,25,4.1,1,0,0,False,,379143,Quinton de Kock,Mumbai Indians,1122918,Kartik Tyagi,Rajasthan Royals,,,34102,Rohit Sharma,1,10.08
ipl20,100402,1216511,1st innings,0,94,42/0,0,0,26,4.2,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1122918,Kartik Tyagi,Rajasthan Royals,,,379143,Quinton de Kock,0,9.69
ipl20,100403,1216511,1st innings,0,93,48/0,0,0,27,4.3,6,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1122918,Kartik Tyagi,Rajasthan Royals,,,379143,Quinton de Kock,6,10.66
