ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254090,1st innings,0,119,0/0,0,0,1,0.1,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,600498,Aiden Markram,Punjab Kings,,,1119026,Devdutt Padikkal,0,0.0
ipl20,100002,1254090,1st innings,0,118,4/0,0,0,2,0.2,4,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,600498,Aiden Markram,Punjab Kings,,,1119026,Devdutt Padikkal,4,12.0
ipl20,100003,1254090,1st innings,0,117,5/0,0,0,3,0.3,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,600498,Aiden Markram,Punjab Kings,,,1119026,Devdutt Padikkal,1,10.0
ipl20,100004,1254090,1st innings,0,116,5/0,0,0,4,0.4,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,600498,Aiden Markram,Punjab Kings,,,253802,Virat Kohli,0,7.5
ipl20,100005,1254090,1st innings,0,115,5/0,0,0,5,0.5,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,600498,Aiden Markram,Punjab Kings,,,253802,Virat Kohli,0,6.0
ipl20,100006,1254090,1st innings,0,114,5/0,0,0,6,0.6,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,600498,Aiden Markram,Punjab Kings,,,253802,Virat Kohli,0,5.0
ipl20,100101,1254090,1st innings,0,113,6/0,0,0,7,1.1,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,481896,Mohammed Shami,Punjab Kings,,,1119026,Devdutt Padikkal,1,5.14
ipl20,100102,1254090,1st innings,0,112,6/0,0,0,8,1.2,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,481896,Mohammed Shami,Punjab Kings,,,253802,Virat Kohli,0,4.5
ipl20,100103,1254090,1st innings,0,111,7/0,0,0,9,1.3,1,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,481896,Mohammed Shami,Punjab Kings,,,253802,Virat Kohli,1,4.66
ipl20,100104,1254090,1st innings,0,110,8/0,0,0,10,1.4,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,481896,Mohammed Shami,Punjab Kings,,,1119026,Devdutt Padikkal,1,4.8
ipl20,100105,1254090,1st innings,0,109,9/0,0,0,11,1.5,1,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,481896,Mohammed Shami,Punjab Kings,,,253802,Virat Kohli,1,4.9
