ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1216513,1st innings,0,119,2/0,0,0,1,0.1,2,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,2,12.0
ipl20,100002,1216513,1st innings,0,118,2/0,0,0,2,0.2,0,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,0,6.0
ipl20,100003,1216513,1st innings,0,117,2/0,0,0,3,0.3,0,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,0,4.0
ipl20,100004,1216513,1st innings,0,116,2/0,0,0,4,0.4,0,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,0,3.0
ipl20,100005,1216513,1st innings,0,115,3/0,0,0,5,0.5,1,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,1,3.6
ipl20,100006,1216513,1st innings,0,114,4/0,0,0,6,0.6,1,0,0,False,,398438,Mayank Agarwal,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,422108,KL Rahul,1,4.0
ipl20,100101,1216513,1st innings,0,113,6/0,0,0,7,1.1,2,0,0,False,,398438,Mayank Agarwal,Kings XI Punjab,662973,Sam Curran,Chennai Super Kings,,,422108,KL Rahul,2,5.14
ipl20,100102,1216513,1st innings,0,112,7/0,0,0,8,1.2,1,0,0,False,,398438,Mayank Agarwal,Kings XI Punjab,662973,Sam Curran,Chennai Super Kings,,,422108,KL Rahul,1,5.25
ipl20,100103,1216513,1st innings,0,111,11/0,0,0,9,1.3,4,0,0,False,,422108,KL Rahul,Kings XI Punjab,662973,Sam Curran,Chennai Super Kings,,,398438,Mayank Agarwal,4,7.33
ipl20,100104,1216513,1st innings,0,110,11/0,0,0,10,1.4,0,0,0,False,,422108,KL Rahul,Kings XI Punjab,662973,Sam Curran,Chennai Super Kings,,,398438,Mayank Agarwal,0,6.6
ipl20,100105,1216513,1st innings,0,109,12/0,0,0,11,1.5,1,0,0,False,,422108,KL Rahul,Kings XI Punjab,662973,Sam Curran,Chennai Super Kings,,,398438,Mayank Agarwal,1,6.54
ipl20,100106,1216513,1st innings,0,108,12/0,0,0,12,1.6,0,0,0,False,,398438,Mayank Agarwal,Kings XI Punjab,662973,Sam Curran,Chennai Super Kings,,,422108,KL Rahul,0,6.0
ipl20,100201,1216513,1st innings,0,107,12/0,0,0,13,2.1,0,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,0,5.53
ipl20,100202,1216513,1st innings,0,106,14/0,0,0,14,2.2,2,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,2,6.0
ipl20,100203,1216513,1st innings,0,105,18/0,0,0,15,2.3,4,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,4,7.2
ipl20,100204,1216513,1st innings,0,104,18/0,0,0,16,2.4,0,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,0,6.75
ipl20,100205,1216513,1st innings,0,103,19/0,0,0,17,2.5,1,0,0,False,,422108,KL Rahul,Kings XI Punjab,447261,Deepak Chahar,Chennai Super Kings,,,398438,Mayank Agarwal,1,6.7
