ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254113,1st innings,0,119,4/0,0,0,1,0.1,4,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,447261,Deepak Chahar,Chennai Super Kings,,,1119026,Devdutt Padikkal,4,24.0
ipl20,100002,1254113,1st innings,0,118,8/0,0,0,2,0.2,4,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,447261,Deepak Chahar,Chennai Super Kings,,,1119026,Devdutt Padikkal,4,24.0
ipl20,100003,1254113,1st innings,0,117,9/0,0,0,3,0.3,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,447261,Deepak Chahar,Chennai Super Kings,,,1119026,Devdutt Padikkal,1,18.0
ipl20,100004,1254113,1st innings,0,116,9/0,0,0,4,0.4,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,447261,Deepak Chahar,Chennai Super Kings,,,253802,Virat Kohli,0,13.5
ipl20,100005,1254113,1st innings,0,115,9/0,0,0,5,0.5,0,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,447261,Deepak Chahar,Chennai Super Kings,,,253802,Virat Kohli,0,10.8
ipl20,100006,1254113,1st innings,0,114,13/0,0,0,6,0.6,4,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,447261,Deepak Chahar,Chennai Super Kings,,,253802,Virat Kohli,4,13.0
ipl20,100101,1254113,1st innings,0,113,13/0,0,0,7,1.1,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,288284,Josh Hazlewood,Chennai Super Kings,,,1119026,Devdutt Padikkal,0,11.14
ipl20,100102,1254113,1st innings,0,112,14/0,0,0,8,1.2,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,288284,Josh Hazlewood,Chennai Super Kings,,,1119026,Devdutt Padikkal,1,10.5
ipl20,100103,1254113,1st innings,0,111,15/0,0,0,9,1.3,1,0,0,False,,1119026,Devdutt Padikkal,Royal Challengers Bangalore,288284,Josh Hazlewood,Chennai Super Kings,,,253802,Virat Kohli,1,10.0
ipl20,100104,1254113,1st innings,0,110,17/0,0,0,10,1.4,2,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,288284,Josh Hazlewood,Chennai Super Kings,,,1119026,Devdutt Padikkal,2,10.2
ipl20,100105,1254113,1st innings,0,109,17/0,0,0,11,1.5,0,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,288284,Josh Hazlewood,Chennai Super Kings,,,1119026,Devdutt Padikkal,0,9.27
ipl20,100106,1254113,1st innings,0,108,18/0,0,0,12,1.6,1,0,0,False,,253802,Virat Kohli,Royal Challengers Bangalore,288284,Josh Hazlewood,Chennai Super Kings,,,1119026,Devdutt Padikkal,1,9.0
