ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254091,1st innings,0,119,0/0,0,0,1,0.1,0,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,279810,Wriddhiman Saha,0,0.0
ipl20,100002,1254091,1st innings,0,118,1/0,0,0,2,0.2,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,279810,Wriddhiman Saha,1,3.0
ipl20,100003,1254091,1st innings,0,117,1/0,0,0,3,0.3,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,0,2.0
ipl20,100004,1254091,1st innings,0,116,3/0,0,0,4,0.4,2,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,2,4.5
ipl20,100005,1254091,1st innings,0,115,3/0,0,0,5,0.5,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,0,3.6
ipl20,100006,1254091,1st innings,0,114,4/0,0,0,6,0.6,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,1,4.0
ipl20,100101,1254091,1st innings,0,113,4/0,0,0,7,1.1,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,298438,Jason Roy,0,3.42
ipl20,100102,1254091,1st innings,0,112,4/0,0,0,8,1.2,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,298438,Jason Roy,0,3.0
ipl20,100103,1254091,1st innings,0,111,4/0,0,0,9,1.3,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,298438,Jason Roy,0,2.66
ipl20,100104,1254091,1st innings,0,110,4/0,0,0,10,1.4,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,298438,Jason Roy,0,2.4
ipl20,100105,1254091,1st innings,0,109,5/0,0,0,11,1.5,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,298438,Jason Roy,1,2.72
ipl20,100106,1254091,1st innings,0,108,5/0,0,0,12,1.6,0,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,279810,Wriddhiman Saha,0,2.5
ipl20,100201,1254091,1st innings,0,107,5/0,0,0,13,2.1,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,0,2.3
ipl20,100202,1254091,1st innings,0,106,11/0,0,0,14,2.2,6,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,6,4.71
ipl20,100203,1254091,1st innings,0,105,11/0,0,0,15,2.3,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,0,4.4
ipl20,100204,1254091,1st innings,0,104,17/0,0,0,16,2.4,6,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,6,6.37
ipl20,100205,1254091,1st innings,0,103,18/0,0,0,17,2.5,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,298438,Jason Roy,1,6.35
ipl20,100206,1254091,1st innings,0,102,19/0,0,0,18,2.6,1,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,447261,Deepak Chahar,Chennai Super Kings,,,279810,Wriddhiman Saha,1,6.33
ipl20,100301,1254091,1st innings,0,101,23/0,0,0,19,3.1,4,0,4,False,,298438,Jason Roy,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,279810,Wriddhiman Saha,4,7.26
ipl20,100302,1254091,1st innings,0,100,23/0,0,0,20,3.2,0,0,0,False,,298438,Jason Roy,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,279810,Wriddhiman Saha,0,6.9
ipl20,100303,1254091,1st innings,0,99,23/1,0,1,21,3.3,0,0,0,True,caught,298438,Jason Roy,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,288284,Josh Hazlewood,279810,Wriddhiman Saha,0,6.57
ipl20,100304,1254091,1st innings,0,98,24/1,0,0,22,3.4,1,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,279810,Wriddhiman Saha,1,6.54
ipl20,100305,1254091,1st innings,0,97,25/1,0,0,23,3.5,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,277906,Kane Williamson,1,6.52
ipl20,100306,1254091,1st innings,0,96,29/1,0,0,24,3.6,4,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,288284,Josh Hazlewood,Chennai Super Kings,,,279810,Wriddhiman Saha,4,7.25
ipl20,100401,1254091,1st innings,0,95,30/1,0,0,25,4.1,1,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,475281,Shardul Thakur,Chennai Super Kings,,,277906,Kane Williamson,1,7.2
ipl20,100402,1254091,1st innings,0,94,30/1,0,0,26,4.2,0,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,475281,Shardul Thakur,Chennai Super Kings,,,279810,Wriddhiman Saha,0,6.92
ipl20,100403,1254091,1st innings,0,93,30/1,0,0,27,4.3,0,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,475281,Shardul Thakur,Chennai Super Kings,,,279810,Wriddhiman Saha,0,6.66
ipl20,100404,1254091,1st innings,0,92,31/1,0,0,28,4.4,1,0,0,False,,277906,Kane Williamson,Sunrisers Hyderabad,475281,Shardul Thakur,Chennai Super Kings,,,279810,Wriddhiman Saha,1,6.64
ipl20,100405,1254091,1st innings,0,91,31/1,0,0,29,4.5,0,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,475281,Shardul Thakur,Chennai Super Kings,,,277906,Kane Williamson,0,6.41
ipl20,100406,1254091,1st innings,0,90,35/1,0,0,30,4.6,4,0,0,False,,279810,Wriddhiman Saha,Sunrisers Hyderabad,475281,Shardul Thakur,Chennai Super Kings,,,277906,Kane Williamson,4,7.0
