ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254086,1st innings,0,119,0/0,0,0,1,0.1,0,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,0,0.0
ipl20,100002,1254086,1st innings,0,118,0/0,0,0,2,0.2,0,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,0,0.0
ipl20,100003,1254086,1st innings,0,117,0/0,0,0,3,0.3,0,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,0,0.0
ipl20,100004,1254086,1st innings,0,116,0/0,0,0,4,0.4,0,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,0,0.0
ipl20,100005,1254086,1st innings,0,115,0/0,0,0,5,0.5,0,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,0,0.0
ipl20,100006,1254086,1st innings,0,114,0/0,0,0,6,0.6,0,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,0,0.0
ipl20,100101,1254086,1st innings,0,113,1/0,0,0,7,1.1,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,325012,Marcus Stoinis,Delhi Capitals,,,1161024,Prabhsimran Singh,1,0.85
ipl20,100102,1254086,1st innings,0,112,2/0,0,0,8,1.2,1,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,325012,Marcus Stoinis,Delhi Capitals,,,398438,Mayank Agarwal,1,1.5
ipl20,100103,1254086,1st innings,0,111,3/0,0,0,9,1.3,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,325012,Marcus Stoinis,Delhi Capitals,,,1161024,Prabhsimran Singh,1,2.0
ipl20,100104,1254086,1st innings,0,110,4/0,0,0,10,1.4,1,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,325012,Marcus Stoinis,Delhi Capitals,,,398438,Mayank Agarwal,1,2.4
ipl20,100105,1254086,1st innings,0,109,5/0,0,0,11,1.5,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,325012,Marcus Stoinis,Delhi Capitals,,,1161024,Prabhsimran Singh,1,2.72
ipl20,100106,1254086,1st innings,0,108,6/0,0,0,12,1.6,1,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,325012,Marcus Stoinis,Delhi Capitals,,,398438,Mayank Agarwal,1,3.0
ipl20,100201,1254086,1st innings,0,107,7/0,0,0,13,2.1,1,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,1,3.23
ipl20,100202,1254086,1st innings,0,106,8/0,0,0,14,2.2,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,1161024,Prabhsimran Singh,1,3.42
ipl20,100203,1254086,1st innings,0,105,14/0,0,0,15,2.3,6,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,6,5.6
ipl20,100204,1254086,1st innings,0,104,14/0,0,0,16,2.4,0,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,0,5.25
ipl20,100205,1254086,1st innings,0,103,14/0,0,0,17,2.5,0,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,0,4.94
ipl20,100206,1254086,1st innings,0,102,15/0,0,0,18,2.6,1,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,236779,Ishant Sharma,Delhi Capitals,,,398438,Mayank Agarwal,1,5.0
ipl20,100301,1254086,1st innings,0,101,16/0,0,0,19,3.1,1,0,0,False,,1161024,Prabhsimran Singh,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,398438,Mayank Agarwal,1,5.05
ipl20,100302,1254086,1st innings,0,100,17/0,0,0,20,3.2,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,1161024,Prabhsimran Singh,1,5.1
ipl20,100303,1254086,1st innings,0,99,17/1,0,1,21,3.3,0,0,0,True,caught,1161024,Prabhsimran Singh,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,1161024,Prabhsimran Singh,398438,Mayank Agarwal,0,4.85
ipl20,100304,1254086,1st innings,0,98,17/1,0,0,22,3.4,0,0,0,False,,51880,Chris Gayle,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,398438,Mayank Agarwal,0,4.63
ipl20,100305,1254086,1st innings,0,97,17/1,0,0,23,3.5,0,0,0,False,,51880,Chris Gayle,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,398438,Mayank Agarwal,0,4.43
ipl20,100306,1254086,1st innings,0,96,18/1,0,0,24,3.6,1,0,0,False,,51880,Chris Gayle,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,398438,Mayank Agarwal,1,4.5
ipl20,100401,1254086,1st innings,0,95,19/1,0,0,25,4.1,1,0,0,False,,51880,Chris Gayle,Punjab Kings,694211,Avesh Khan,Delhi Capitals,,,398438,Mayank Agarwal,1,4.56
ipl20,100402,1254086,1st innings,0,94,20/1,0,0,26,4.2,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,694211,Avesh Khan,Delhi Capitals,,,51880,Chris Gayle,1,4.61
ipl20,100403,1254086,1st innings,0,93,24/1,0,0,27,4.3,4,0,0,False,,51880,Chris Gayle,Punjab Kings,694211,Avesh Khan,Delhi Capitals,,,398438,Mayank Agarwal,4,5.33
ipl20,100404,1254086,1st innings,0,92,24/1,0,0,28,4.4,0,0,0,False,,51880,Chris Gayle,Punjab Kings,694211,Avesh Khan,Delhi Capitals,,,398438,Mayank Agarwal,0,5.14
ipl20,100405,1254086,1st innings,0,91,25/1,0,0,29,4.5,1,0,0,False,,51880,Chris Gayle,Punjab Kings,694211,Avesh Khan,Delhi Capitals,,,398438,Mayank Agarwal,1,5.17
ipl20,100406,1254086,1st innings,0,90,29/1,0,0,30,4.6,4,0,0,False,,398438,Mayank Agarwal,Punjab Kings,694211,Avesh Khan,Delhi Capitals,,,51880,Chris Gayle,4,5.8
ipl20,100501,1254086,1st innings,0,89,35/1,0,0,31,5.1,6,0,0,False,,51880,Chris Gayle,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,398438,Mayank Agarwal,6,6.77
ipl20,100502,1254086,1st innings,0,88,35/2,0,2,32,5.2,0,0,0,True,bowled,51880,Chris Gayle,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,550215,Kagiso Rabada,398438,Mayank Agarwal,0,6.56
ipl20,100503,1254086,1st innings,0,87,36/2,0,0,33,5.3,1,0,0,False,,236489,Dawid Malan,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,398438,Mayank Agarwal,1,6.54
ipl20,100504,1254086,1st innings,0,86,38/2,0,0,34,5.4,2,0,0,False,,398438,Mayank Agarwal,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,236489,Dawid Malan,2,6.7
ipl20,100505,1254086,1st innings,0,85,39/2,0,0,35,5.5,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,236489,Dawid Malan,1,6.68
ipl20,100506,1254086,1st innings,0,84,39/2,0,0,36,5.6,0,0,0,False,,236489,Dawid Malan,Punjab Kings,550215,Kagiso Rabada,Delhi Capitals,,,398438,Mayank Agarwal,0,6.5
ipl20,100601,1254086,1st innings,0,83,40/2,0,0,37,6.1,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,930189,Lalit Yadav,Delhi Capitals,,,236489,Dawid Malan,1,6.48
ipl20,100602,1254086,1st innings,0,82,41/2,0,0,38,6.2,1,0,0,False,,236489,Dawid Malan,Punjab Kings,930189,Lalit Yadav,Delhi Capitals,,,398438,Mayank Agarwal,1,6.47
ipl20,100603,1254086,1st innings,0,81,42/2,0,0,39,6.3,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,930189,Lalit Yadav,Delhi Capitals,,,236489,Dawid Malan,1,6.46
ipl20,100604,1254086,1st innings,0,80,43/2,0,0,40,6.4,1,0,0,False,,236489,Dawid Malan,Punjab Kings,930189,Lalit Yadav,Delhi Capitals,,,398438,Mayank Agarwal,1,6.45
ipl20,100605,1254086,1st innings,0,79,43/2,0,0,41,6.5,0,0,0,False,,398438,Mayank Agarwal,Punjab Kings,930189,Lalit Yadav,Delhi Capitals,,,236489,Dawid Malan,0,6.29
ipl20,100606,1254086,1st innings,0,78,47/2,0,0,42,6.6,4,0,0,False,,398438,Mayank Agarwal,Punjab Kings,930189,Lalit Yadav,Delhi Capitals,,,236489,Dawid Malan,4,6.71
ipl20,100701,1254086,1st innings,0,77,48/2,0,0,43,7.1,1,0,0,False,,236489,Dawid Malan,Punjab Kings,554691,Axar Patel,Delhi Capitals,,,398438,Mayank Agarwal,1,6.69
ipl20,100702,1254086,1st innings,0,76,48/2,0,0,44,7.2,0,0,0,False,,398438,Mayank Agarwal,Punjab Kings,554691,Axar Patel,Delhi Capitals,,,236489,Dawid Malan,0,6.54
ipl20,100703,1254086,1st innings,0,75,49/2,0,0,45,7.3,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,554691,Axar Patel,Delhi Capitals,,,236489,Dawid Malan,1,6.53
ipl20,100704,1254086,1st innings,0,74,51/2,0,0,46,7.4,2,0,0,False,,236489,Dawid Malan,Punjab Kings,554691,Axar Patel,Delhi Capitals,,,398438,Mayank Agarwal,2,6.65
ipl20,100705,1254086,1st innings,0,73,52/2,0,0,47,7.5,1,0,0,False,,236489,Dawid Malan,Punjab Kings,554691,Axar Patel,Delhi Capitals,,,398438,Mayank Agarwal,1,6.63
ipl20,100706,1254086,1st innings,0,72,53/2,0,0,48,7.6,1,0,0,False,,398438,Mayank Agarwal,Punjab Kings,554691,Axar Patel,Delhi Capitals,,,236489,Dawid Malan,1,6.62
ipl20,100801,1254086,1st innings,0,71,55/2,0,0,49,8.1,2,0,0,False,,398438,Mayank Agarwal,Punjab Kings,930189,Lalit Yadav,Delhi Capitals,,,236489,Dawid Malan,2,6.73
