ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254112,1st innings,0,119,4/0,0,0,1,0.1,4,0,0,False,,34102,Rohit Sharma,Mumbai Indians,481979,Anrich Nortje,Delhi Capitals,,,379143,Quinton de Kock,4,24.0
ipl20,100002,1254112,1st innings,0,118,4/0,0,0,2,0.2,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,481979,Anrich Nortje,Delhi Capitals,,,379143,Quinton de Kock,0,12.0
ipl20,100003,1254112,1st innings,0,117,4/0,0,0,3,0.3,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,481979,Anrich Nortje,Delhi Capitals,,,379143,Quinton de Kock,0,8.0
ipl20,100004,1254112,1st innings,0,116,6/0,0,0,4,0.4,2,0,0,False,,34102,Rohit Sharma,Mumbai Indians,481979,Anrich Nortje,Delhi Capitals,,,379143,Quinton de Kock,2,9.0
ipl20,100005,1254112,1st innings,0,115,7/0,0,0,5,0.5,1,0,0,False,,34102,Rohit Sharma,Mumbai Indians,481979,Anrich Nortje,Delhi Capitals,,,379143,Quinton de Kock,1,8.4
ipl20,100006,1254112,1st innings,0,114,7/0,0,0,6,0.6,0,0,0,False,,379143,Quinton de Kock,Mumbai Indians,481979,Anrich Nortje,Delhi Capitals,,,34102,Rohit Sharma,0,7.0
ipl20,100101,1254112,1st innings,0,113,7/0,0,0,7,1.1,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,694211,Avesh Khan,Delhi Capitals,,,379143,Quinton de Kock,0,6.0
ipl20,100102,1254112,1st innings,0,112,7/0,0,0,8,1.2,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,694211,Avesh Khan,Delhi Capitals,,,379143,Quinton de Kock,0,5.25
ipl20,100103,1254112,1st innings,0,111,7/0,0,0,9,1.3,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,694211,Avesh Khan,Delhi Capitals,,,379143,Quinton de Kock,0,4.66
ipl20,100104,1254112,1st innings,0,111,8/0,0,0,9,1.3,1,1,1,False,,34102,Rohit Sharma,Mumbai Indians,694211,Avesh Khan,Delhi Capitals,,,379143,Quinton de Kock,1,5.33
ipl20,100105,1254112,1st innings,0,110,8/0,0,0,10,1.4,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,694211,Avesh Khan,Delhi Capitals,,,379143,Quinton de Kock,0,4.8
ipl20,100106,1254112,1st innings,0,109,8/1,0,1,11,1.5,0,0,0,True,caught,34102,Rohit Sharma,Mumbai Indians,694211,Avesh Khan,Delhi Capitals,34102,Rohit Sharma,379143,Quinton de Kock,0,4.36
ipl20,100107,1254112,1st innings,0,108,12/1,0,0,12,1.6,4,0,0,False,,379143,Quinton de Kock,Mumbai Indians,694211,Avesh Khan,Delhi Capitals,,,446507,Suryakumar Yadav,4,6.0
ipl20,100201,1254112,1st innings,0,107,13/1,0,0,13,2.1,1,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,26421,Ravichandran Ashwin,Delhi Capitals,,,379143,Quinton de Kock,1,6.0
ipl20,100202,1254112,1st innings,0,106,14/1,0,0,14,2.2,1,0,0,False,,379143,Quinton de Kock,Mumbai Indians,26421,Ravichandran Ashwin,Delhi Capitals,,,446507,Suryakumar Yadav,1,6.0
ipl20,100203,1254112,1st innings,0,105,14/1,0,0,15,2.3,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,26421,Ravichandran Ashwin,Delhi Capitals,,,379143,Quinton de Kock,0,5.6
