ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254059,1st innings,0,119,0/0,0,0,1,0.1,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,44828,Faf du Plessis,0,0.0
ipl20,100002,1254059,1st innings,0,118,0/0,0,0,2,0.2,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,44828,Faf du Plessis,0,0.0
ipl20,100003,1254059,1st innings,0,117,4/0,0,0,3,0.3,4,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,44828,Faf du Plessis,4,8.0
ipl20,100004,1254059,1st innings,0,116,5/0,0,0,4,0.4,1,0,1,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,44828,Faf du Plessis,1,7.5
ipl20,100005,1254059,1st innings,0,115,5/0,0,0,5,0.5,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,1060380,Ruturaj Gaikwad,0,6.0
ipl20,100006,1254059,1st innings,0,114,5/0,0,0,6,0.6,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,1060380,Ruturaj Gaikwad,0,5.0
ipl20,100101,1254059,1st innings,0,114,6/0,0,0,6,1.0,1,1,1,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,44828,Faf du Plessis,1,6.0
ipl20,100102,1254059,1st innings,0,113,6/0,0,0,7,1.1,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,44828,Faf du Plessis,0,5.14
ipl20,100103,1254059,1st innings,0,112,6/0,0,0,8,1.2,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,44828,Faf du Plessis,0,4.5
ipl20,100104,1254059,1st innings,0,111,7/0,0,0,9,1.3,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,44828,Faf du Plessis,1,4.66
ipl20,100105,1254059,1st innings,0,110,7/1,0,1,10,1.4,0,0,0,True,leg before wicket,44828,Faf du Plessis,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,44828,Faf du Plessis,1060380,Ruturaj Gaikwad,0,4.2
ipl20,100106,1254059,1st innings,0,109,7/1,0,0,11,1.5,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,1060380,Ruturaj Gaikwad,0,3.81
ipl20,100107,1254059,1st innings,0,108,7/1,0,0,12,1.6,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,1060380,Ruturaj Gaikwad,0,3.5
ipl20,100201,1254059,1st innings,0,107,7/2,0,2,13,2.1,0,0,0,True,caught,1060380,Ruturaj Gaikwad,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,28235,Shikhar Dhawan,8917,Moeen Ali,0,3.23
ipl20,100202,1254059,1st innings,0,106,7/2,0,0,14,2.2,0,0,0,False,,33335,Suresh Raina,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,8917,Moeen Ali,0,3.0
ipl20,100203,1254059,1st innings,0,105,7/2,0,0,15,2.3,0,0,0,False,,33335,Suresh Raina,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,8917,Moeen Ali,0,2.8
ipl20,100204,1254059,1st innings,0,104,7/2,0,0,16,2.4,0,0,0,False,,33335,Suresh Raina,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,8917,Moeen Ali,0,2.62
ipl20,100205,1254059,1st innings,0,103,7/2,0,0,17,2.5,0,0,0,False,,33335,Suresh Raina,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,8917,Moeen Ali,0,2.47
ipl20,100206,1254059,1st innings,0,102,11/2,0,0,18,2.6,4,0,0,False,,33335,Suresh Raina,Chennai Super Kings,247235,Chris Woakes,Delhi Capitals,,,8917,Moeen Ali,4,3.66
ipl20,100301,1254059,1st innings,0,101,11/2,0,0,19,3.1,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,33335,Suresh Raina,0,3.47
ipl20,100302,1254059,1st innings,0,100,11/2,0,0,20,3.2,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,33335,Suresh Raina,0,3.3
ipl20,100303,1254059,1st innings,0,99,11/2,0,0,21,3.3,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,33335,Suresh Raina,0,3.14
ipl20,100304,1254059,1st innings,0,98,15/2,0,0,22,3.4,4,0,0,False,,8917,Moeen Ali,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,33335,Suresh Raina,4,4.09
ipl20,100305,1254059,1st innings,0,97,19/2,0,0,23,3.5,4,0,0,False,,8917,Moeen Ali,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,33335,Suresh Raina,4,4.95
ipl20,100306,1254059,1st innings,0,96,20/2,0,0,24,3.6,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,694211,Avesh Khan,Delhi Capitals,,,33335,Suresh Raina,1,5.0
ipl20,100401,1254059,1st innings,0,95,21/2,0,0,25,4.1,1,0,0,False,,8917,Moeen Ali,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33335,Suresh Raina,1,5.04
ipl20,100402,1254059,1st innings,0,94,21/2,0,0,26,4.2,0,0,0,False,,33335,Suresh Raina,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,8917,Moeen Ali,0,4.84
ipl20,100403,1254059,1st innings,0,93,25/2,0,0,27,4.3,4,0,0,False,,33335,Suresh Raina,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,8917,Moeen Ali,4,5.55
ipl20,100404,1254059,1st innings,0,92,29/2,0,0,28,4.4,4,0,0,False,,33335,Suresh Raina,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,8917,Moeen Ali,4,6.21
ipl20,100405,1254059,1st innings,0,91,30/2,0,0,29,4.5,1,0,1,False,,33335,Suresh Raina,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,8917,Moeen Ali,1,6.2
ipl20,100406,1254059,1st innings,0,90,30/2,0,0,30,4.6,0,0,0,False,,8917,Moeen Ali,Chennai Super Kings,26421,Ravichandran Ashwin,Delhi Capitals,,,33335,Suresh Raina,0,6.0
ipl20,100501,1254059,1st innings,0,89,31/2,0,0,31,5.1,1,0,0,False,,33335,Suresh Raina,Chennai Super Kings,550235,Tom Curran,Delhi Capitals,,,8917,Moeen Ali,1,6.0
