ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,200001,1216501,2nd innings,168,119,0,0/0,0,1,0.1,0,0,0,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,44828,Faf du Plessis,0,0.0
ipl20,200002,1216501,2nd innings,168,118,0,0/0,0,2,0.2,0,0,0,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,44828,Faf du Plessis,0,0.0
ipl20,200003,1216501,2nd innings,168,117,0,1/0,0,3,0.3,1,0,0,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,44828,Faf du Plessis,1,2.0
ipl20,200004,1216501,2nd innings,168,116,0,1/0,0,4,0.4,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,8180,Shane Watson,0,1.5
ipl20,200005,1216501,2nd innings,168,115,0,2/0,0,5,0.5,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,8180,Shane Watson,1,2.4
ipl20,200006,1216501,2nd innings,168,114,0,6/0,0,6,0.6,4,0,0,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,44828,Faf du Plessis,4,6.0
ipl20,200101,1216501,2nd innings,168,113,0,7/0,0,7,1.1,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8180,Shane Watson,1,6.0
ipl20,200102,1216501,2nd innings,168,112,0,8/0,0,8,1.2,1,0,0,False,,8180,Shane Watson,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,1,6.0
ipl20,200103,1216501,2nd innings,168,111,0,9/0,0,9,1.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8180,Shane Watson,1,6.0
ipl20,200104,1216501,2nd innings,168,110,0,10/0,0,10,1.4,1,0,0,False,,8180,Shane Watson,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,1,6.0
ipl20,200105,1216501,2nd innings,168,109,0,14/0,0,11,1.5,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8180,Shane Watson,4,7.63
ipl20,200106,1216501,2nd innings,168,108,0,18/0,0,12,1.6,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8180,Shane Watson,4,9.0
ipl20,200201,1216501,2nd innings,168,107,0,18/0,0,13,2.1,0,0,0,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,44828,Faf du Plessis,0,8.3
ipl20,200202,1216501,2nd innings,168,106,0,18/0,0,14,2.2,0,0,0,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,44828,Faf du Plessis,0,7.71
ipl20,200203,1216501,2nd innings,168,105,0,19/0,0,15,2.3,1,0,1,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,44828,Faf du Plessis,1,7.6
ipl20,200204,1216501,2nd innings,168,104,0,21/0,0,16,2.4,2,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,8180,Shane Watson,2,7.87
ipl20,200205,1216501,2nd innings,168,103,0,25/0,0,17,2.5,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,8180,Shane Watson,4,8.82
ipl20,200206,1216501,2nd innings,168,102,0,25/0,0,18,2.6,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,8180,Shane Watson,0,8.33
ipl20,200301,1216501,2nd innings,168,101,0,25/0,0,19,3.1,0,0,0,False,,8180,Shane Watson,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,0,7.89
ipl20,200302,1216501,2nd innings,168,100,0,29/0,0,20,3.2,4,0,0,False,,8180,Shane Watson,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,4,8.7
ipl20,200303,1216501,2nd innings,168,99,0,30/0,0,21,3.3,1,0,0,False,,8180,Shane Watson,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,44828,Faf du Plessis,1,8.57
ipl20,200304,1216501,2nd innings,168,98,0,30/1,1,22,3.4,0,0,0,True,caught,44828,Faf du Plessis,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,13653,George Goldsmith,8180,Shane Watson,0,8.18
ipl20,200305,1216501,2nd innings,168,97,0,31/1,0,23,3.5,1,0,0,False,,33141,Ambati Rayudu,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,8180,Shane Watson,1,8.08
ipl20,200306,1216501,2nd innings,168,96,0,32/1,0,24,3.6,1,0,0,False,,8180,Shane Watson,Chennai Super Kings,1079848,Shivam Mavi,Kolkata Knight Riders,,,33141,Ambati Rayudu,1,8.0
ipl20,200401,1216501,2nd innings,168,95,0,32/1,0,25,4.1,0,0,0,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,33141,Ambati Rayudu,0,7.68
ipl20,200402,1216501,2nd innings,168,94,0,33/1,0,26,4.2,1,0,0,False,,8180,Shane Watson,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,33141,Ambati Rayudu,1,7.61
ipl20,200403,1216501,2nd innings,168,94,0,34/1,0,26,4.2,1,1,1,False,,33141,Ambati Rayudu,Chennai Super Kings,489889,Pat Cummins,Kolkata Knight Riders,,,8180,Shane Watson,1,7.84
