ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254069,1st innings,0,119,4/0,0,0,1,0.1,4,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,44828,Faf du Plessis,4,24.0
ipl20,100002,1254069,1st innings,0,118,4/0,0,0,2,0.2,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,44828,Faf du Plessis,0,12.0
ipl20,100003,1254069,1st innings,0,117,5/0,0,0,3,0.3,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,44828,Faf du Plessis,1,10.0
ipl20,100004,1254069,1st innings,0,116,5/0,0,0,4,0.4,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,0,7.5
ipl20,100005,1254069,1st innings,0,115,5/0,0,0,5,0.5,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,0,6.0
ipl20,100006,1254069,1st innings,0,114,5/0,0,0,6,0.6,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,0,5.0
ipl20,100101,1254069,1st innings,0,113,6/0,0,0,7,1.1,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,44828,Faf du Plessis,1,5.14
ipl20,100102,1254069,1st innings,0,112,7/0,0,0,8,1.2,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,5.25
ipl20,100103,1254069,1st innings,0,111,7/0,0,0,9,1.3,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,44828,Faf du Plessis,0,4.66
ipl20,100104,1254069,1st innings,0,110,7/0,0,0,10,1.4,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,44828,Faf du Plessis,0,4.2
ipl20,100105,1254069,1st innings,0,109,8/0,0,0,11,1.5,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,44828,Faf du Plessis,1,4.36
ipl20,100106,1254069,1st innings,0,108,14/0,0,0,12,1.6,6,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,6,7.0
ipl20,100201,1254069,1st innings,0,107,15/0,0,0,13,2.1,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,44828,Faf du Plessis,1,6.92
ipl20,100202,1254069,1st innings,0,106,16/0,0,0,14,2.2,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,6.85
ipl20,100203,1254069,1st innings,0,105,16/0,0,0,15,2.3,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,44828,Faf du Plessis,0,6.4
ipl20,100204,1254069,1st innings,0,104,17/0,0,0,16,2.4,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,44828,Faf du Plessis,1,6.37
ipl20,100205,1254069,1st innings,0,103,21/0,0,0,17,2.5,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,4,7.41
ipl20,100206,1254069,1st innings,0,102,22/0,0,0,18,2.6,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,390484,Jaydev Unadkat,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,7.33
ipl20,100301,1254069,1st innings,0,101,23/0,0,0,19,3.1,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,7.26
