ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1216508,1st innings,0,119,1/0,0,0,1,0.1,1,0,0,False,,379143,Quinton de Kock,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,34102,Rohit Sharma,1,6.0
ipl20,100002,1216508,1st innings,0,118,1/0,0,0,2,0.2,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,379143,Quinton de Kock,0,3.0
ipl20,100003,1216508,1st innings,0,117,1/0,0,0,3,0.3,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,379143,Quinton de Kock,0,2.0
ipl20,100004,1216508,1st innings,0,116,1/0,0,0,4,0.4,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,379143,Quinton de Kock,0,1.5
ipl20,100005,1216508,1st innings,0,115,1/0,0,0,5,0.5,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,379143,Quinton de Kock,0,1.2
ipl20,100006,1216508,1st innings,0,115,2/0,0,0,5,0.5,1,1,1,False,,34102,Rohit Sharma,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,379143,Quinton de Kock,1,2.4
ipl20,100007,1216508,1st innings,0,114,8/0,0,0,6,0.6,6,0,0,False,,34102,Rohit Sharma,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,379143,Quinton de Kock,6,8.0
ipl20,100101,1216508,1st innings,0,113,8/0,0,0,7,1.1,0,0,0,False,,379143,Quinton de Kock,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,34102,Rohit Sharma,0,6.85
ipl20,100102,1216508,1st innings,0,112,8/1,0,1,8,1.2,0,0,0,True,caught,379143,Quinton de Kock,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,379143,Quinton de Kock,34102,Rohit Sharma,0,6.0
ipl20,100103,1216508,1st innings,0,111,8/1,0,0,9,1.3,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,446507,Suryakumar Yadav,0,5.33
ipl20,100104,1216508,1st innings,0,110,8/1,0,0,10,1.4,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,446507,Suryakumar Yadav,0,4.8
ipl20,100105,1216508,1st innings,0,109,8/1,0,0,11,1.5,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,446507,Suryakumar Yadav,0,4.36
ipl20,100106,1216508,1st innings,0,108,8/1,0,0,12,1.6,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,446507,Suryakumar Yadav,0,4.0
ipl20,100201,1216508,1st innings,0,107,12/1,0,0,13,2.1,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,34102,Rohit Sharma,4,5.53
ipl20,100202,1216508,1st innings,0,106,12/1,0,0,14,2.2,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,34102,Rohit Sharma,0,5.14
ipl20,100203,1216508,1st innings,0,105,12/1,0,0,15,2.3,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,34102,Rohit Sharma,0,4.8
ipl20,100204,1216508,1st innings,0,104,16/1,0,0,16,2.4,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,34102,Rohit Sharma,4,6.0
ipl20,100205,1216508,1st innings,0,103,20/1,0,0,17,2.5,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,34102,Rohit Sharma,4,7.05
ipl20,100206,1216508,1st innings,0,102,24/1,0,0,18,2.6,4,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,592735,Sandeep Warrier,Kolkata Knight Riders,,,34102,Rohit Sharma,4,8.0
ipl20,100301,1216508,1st innings,0,101,26/1,0,0,19,3.1,2,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,446507,Suryakumar Yadav,2,8.21
ipl20,100302,1216508,1st innings,0,100,26/1,0,0,20,3.2,0,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,446507,Suryakumar Yadav,0,7.8
ipl20,100303,1216508,1st innings,0,99,28/1,0,0,21,3.3,2,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,446507,Suryakumar Yadav,2,8.0
ipl20,100304,1216508,1st innings,0,98,31/1,0,0,22,3.4,3,0,0,False,,34102,Rohit Sharma,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,446507,Suryakumar Yadav,3,8.45
ipl20,100305,1216508,1st innings,0,97,31/1,0,0,23,3.5,0,0,0,False,,446507,Suryakumar Yadav,Mumbai Indians,1079848,Shivam Mavi,Kolkata Knight Riders,,,34102,Rohit Sharma,0,8.08
