ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254089,1st innings,0,119,4/0,0,0,1,0.1,4,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,4,24.0
ipl20,100002,1254089,1st innings,0,118,4/0,0,0,2,0.2,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,0,12.0
ipl20,100003,1254089,1st innings,0,117,4/0,0,0,3,0.3,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,0,8.0
ipl20,100004,1254089,1st innings,0,116,4/0,0,0,4,0.4,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,0,6.0
ipl20,100005,1254089,1st innings,0,115,6/0,0,0,5,0.5,2,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,2,7.2
ipl20,100006,1254089,1st innings,0,114,10/0,0,0,6,0.6,4,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,4,10.0
ipl20,100101,1254089,1st innings,0,113,10/0,0,0,7,1.1,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,0,8.57
ipl20,100102,1254089,1st innings,0,112,10/0,0,0,8,1.2,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,0,7.5
ipl20,100103,1254089,1st innings,0,111,11/0,0,0,9,1.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,7.33
ipl20,100104,1254089,1st innings,0,110,11/0,0,0,10,1.4,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,44828,Faf du Plessis,0,6.6
ipl20,100105,1254089,1st innings,0,109,11/0,0,0,11,1.5,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,44828,Faf du Plessis,0,6.0
ipl20,100106,1254089,1st innings,0,108,12/0,0,0,12,1.6,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,44828,Faf du Plessis,1,6.0
ipl20,100201,1254089,1st innings,0,107,13/0,0,0,13,2.1,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,1,6.0
ipl20,100202,1254089,1st innings,0,106,15/0,0,0,14,2.2,2,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,2,6.42
ipl20,100203,1254089,1st innings,0,105,16/0,0,0,15,2.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,6.4
ipl20,100204,1254089,1st innings,0,104,16/0,0,0,16,2.4,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,0,6.0
ipl20,100205,1254089,1st innings,0,103,20/0,0,0,17,2.5,4,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,4,7.05
ipl20,100206,1254089,1st innings,0,102,20/0,0,0,18,2.6,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1175458,Akash Singh,Rajasthan Royals,,,44828,Faf du Plessis,0,6.66
ipl20,100301,1254089,1st innings,0,101,21/0,0,0,19,3.1,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,6.63
ipl20,100302,1254089,1st innings,0,100,22/0,0,0,20,3.2,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,44828,Faf du Plessis,1,6.6
ipl20,100303,1254089,1st innings,0,99,23/0,0,0,21,3.3,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,6.57
ipl20,100304,1254089,1st innings,0,98,24/0,0,0,22,3.4,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,44828,Faf du Plessis,1,6.54
ipl20,100305,1254089,1st innings,0,97,24/0,0,0,23,3.5,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,0,6.26
ipl20,100306,1254089,1st innings,0,96,25/0,0,0,24,3.6,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,6.25
ipl20,100401,1254089,1st innings,0,95,29/0,0,0,25,4.1,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,4,6.96
ipl20,100402,1254089,1st innings,0,94,33/0,0,0,26,4.2,4,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,4,7.61
ipl20,100403,1254089,1st innings,0,93,33/0,0,0,27,4.3,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,0,7.33
ipl20,100404,1254089,1st innings,0,92,33/0,0,0,28,4.4,0,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,0,7.07
ipl20,100405,1254089,1st innings,0,91,34/0,0,0,29,4.5,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,7.03
ipl20,100406,1254089,1st innings,0,90,34/0,0,0,30,4.6,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,1131754,Chetan Sakariya,Rajasthan Royals,,,44828,Faf du Plessis,0,6.8
ipl20,100501,1254089,1st innings,0,89,35/0,0,0,31,5.1,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,6.77
ipl20,100502,1254089,1st innings,0,88,35/0,0,0,32,5.2,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,44828,Faf du Plessis,0,6.56
ipl20,100503,1254089,1st innings,0,87,36/0,0,0,33,5.3,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,44828,Faf du Plessis,1,6.54
ipl20,100504,1254089,1st innings,0,86,42/0,0,0,34,5.4,6,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,6,7.41
ipl20,100505,1254089,1st innings,0,85,43/0,0,0,35,5.5,1,0,0,False,,44828,Faf du Plessis,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,1060380,Ruturaj Gaikwad,1,7.37
ipl20,100506,1254089,1st innings,0,84,44/0,0,0,36,5.6,1,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,330902,Mustafizur Rahman,Rajasthan Royals,,,44828,Faf du Plessis,1,7.33
ipl20,100601,1254089,1st innings,0,83,44/0,0,0,37,6.1,0,0,0,False,,1060380,Ruturaj Gaikwad,Chennai Super Kings,423838,Rahul Tewatia,Rajasthan Royals,,,44828,Faf du Plessis,0,7.13
