ipl_season,sequence,eventid,innings,target,remainingballs,homescore,awayscore,fallofwickets,ball,over,scorevalue,validball,extras,dismissal,dismissaltype,batsmanid,batsman,batsmanteam,bowlerid,bowler,bowlerteam,otherathleteinvolvedid,otherathleteinvolved,nonstrikerid,nonstriker,runs,runrate
ipl20,100001,1254073,1st innings,0,119,0/0,0,0,1,0.1,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,532856,Manan Vohra,0,0.0
ipl20,100002,1254073,1st innings,0,118,0/0,0,0,2,0.2,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,532856,Manan Vohra,0,0.0
ipl20,100003,1254073,1st innings,0,117,0/0,0,0,3,0.3,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,532856,Manan Vohra,0,0.0
ipl20,100004,1254073,1st innings,0,116,0/0,0,0,4,0.4,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,532856,Manan Vohra,0,0.0
ipl20,100005,1254073,1st innings,0,115,4/0,0,0,5,0.5,4,0,0,False,,308967,Jos Buttler,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,532856,Manan Vohra,4,4.8
ipl20,100006,1254073,1st innings,0,114,8/0,0,0,6,0.6,4,0,0,False,,308967,Jos Buttler,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,532856,Manan Vohra,4,8.0
ipl20,100101,1254073,1st innings,0,113,8/0,0,0,7,1.1,0,0,0,False,,532856,Manan Vohra,Rajasthan Royals,625960,Kyle Jamieson,Royal Challengers Bangalore,,,308967,Jos Buttler,0,6.85
ipl20,100102,1254073,1st innings,0,112,8/0,0,0,8,1.2,0,0,0,False,,532856,Manan Vohra,Rajasthan Royals,625960,Kyle Jamieson,Royal Challengers Bangalore,,,308967,Jos Buttler,0,6.0
ipl20,100103,1254073,1st innings,0,111,8/0,0,0,9,1.3,0,0,0,False,,532856,Manan Vohra,Rajasthan Royals,625960,Kyle Jamieson,Royal Challengers Bangalore,,,308967,Jos Buttler,0,5.33
ipl20,100104,1254073,1st innings,0,110,8/0,0,0,10,1.4,0,0,0,False,,532856,Manan Vohra,Rajasthan Royals,625960,Kyle Jamieson,Royal Challengers Bangalore,,,308967,Jos Buttler,0,4.8
ipl20,100105,1254073,1st innings,0,109,12/0,0,0,11,1.5,4,0,0,False,,532856,Manan Vohra,Rajasthan Royals,625960,Kyle Jamieson,Royal Challengers Bangalore,,,308967,Jos Buttler,4,6.54
ipl20,100106,1254073,1st innings,0,108,13/0,0,0,12,1.6,1,0,0,False,,532856,Manan Vohra,Rajasthan Royals,625960,Kyle Jamieson,Royal Challengers Bangalore,,,308967,Jos Buttler,1,6.5
ipl20,100201,1254073,1st innings,0,107,14/0,0,0,13,2.1,1,0,0,False,,532856,Manan Vohra,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,308967,Jos Buttler,1,6.46
ipl20,100202,1254073,1st innings,0,106,14/0,0,0,14,2.2,0,0,0,False,,308967,Jos Buttler,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,532856,Manan Vohra,0,6.0
ipl20,100203,1254073,1st innings,0,105,14/1,0,1,15,2.3,0,0,0,True,bowled,308967,Jos Buttler,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,308967,Jos Buttler,532856,Manan Vohra,0,5.6
ipl20,100204,1254073,1st innings,0,104,14/1,0,0,16,2.4,0,0,0,False,,425943,Sanju Samson,Rajasthan Royals,940973,Mohammed Siraj,Royal Challengers Bangalore,,,532856,Manan Vohra,0,5.25
